Name,RAdeg,DEdeg,Memb,Disk,Acc,K2var,umag,gmag,rmag,imag,Hamag,SpT,Avmag,Lbol,Mstar,Rstar,logAge,logMacc,DlogMacc+,DlogMacc-,Age_linear,Macc_linear,logMstar,c_value,is_synthetic
EPIC224422316,271.09092,-24.27392,y,y,1.0,QPS,18.883,16.936,15.516,14.822,15.073,K2.75,2.035,5.39,1.413,3.414,5.76,-7.711,0.207,0.161,575439.9373371566,1.9453600816226612e-08,0.1501421618485586,-5.513605163676265,True
WFI22435,271.08843,-24.34768,y,,1.0,,,19.132,17.458,16.595,16.971,K5,1.933,0.956,1.035,1.683,6.47,-9.226,0.533,,2951209.226666384,5.942921586155714e-10,0.0149403497929365,-6.5830480709953045,True
WFI22030,271.01557,-24.35148,y,n*,1.0,,,18.528,17.018,16.343,16.104,K8.25,0.783,0.81,0.624,1.898,6.07,-8.198,0.226,0.306,1174897.5549395303,6.338697112569263e-09,-0.204815410317576,-5.469732097031766,True
VPHAS J180413.7-241725.3,271.05696,-24.29036,y,n*,1.0,,,19.002,17.319,16.437,16.71,K5,2.004,1.156,0.998,1.85,6.32,-8.472,0.21,0.294,2089296.1308540408,3.372873086588692e-09,-0.0008694587126288,-5.872747129504202,True
SCB779,271.16927,-24.43051,?,,2.0,,18.965,17.002,15.936,15.377,15.741,G7,1.116,1.342,1.133,1.285,7.2,-8.757,0.064,,15848931.924611142,1.749846688624658e-09,0.0542299098633972,-5.8585865500956285,True
05352864-0447265,83.86934661865234,-4.790700912475586,,,,,,,,,,,1.8040000200271609,0.3515604436162873,0.3070000112056732,1.681535288844929,5.989004626318421,-8.129245065925149,,,975000.0238418567,7.425999815069408e-09,-0.5128616086708202,-5.084166323275995,True
WFI16916,271.1075,-24.3998,y,n*,2.0,,20.007,17.796,16.342,15.578,15.88,K8.75,0.204,0.976,0.552,2.148,5.86,-9.412,0.745,,724435.9600749906,3.872576449216165e-10,-0.2580609222708011,-6.709550728232482,True
05343614-0605346,83.65060424804688,-6.092970848083496,,,,,,,,,,,0.0480000004172325,0.2618182904731396,0.3729999959468841,1.3733978021449569,6.28420507329876,-8.715343711319152,,,1924000.024795531,1.926000026131192e-09,-0.4282911729104702,-5.645021213514214,True
05342792-0526346,83.61637115478516,-5.442958831787109,,,,,,,,,,,0.7549999952316284,0.4045758854785392,0.6629999876022339,1.3873581818131304,6.527114103518717,-8.977984242581815,,,3365999.937057498,1.0520000426339495e-09,-0.178486479716315,-6.091712690881289,True
SCB895,271.09458,-24.26808,y,n,1.0,,19.736,18.667,16.909,15.985,16.177,K5,2.281,2.115,0.914,2.502,5.89,-7.641,0.243,0.26,776247.1166286912,2.28559880337543e-08,-0.0390538042661685,-5.175129431306479,True
2MASS J18035522-2419281,270.98011,-24.32449,y,n,1.0,,,19.992,18.131,17.03,17.392,K4,3.348,1.569,1.135,2.015,6.27,-8.079,0.394,0.792,1862087.1366628653,8.336811846196332e-09,0.0549958615291415,-5.563796673716452,True
05344753-0557569,83.69805908203125,-5.965806007385254,,,,,,,,,,,0.7519999742507935,1.38038426649739,0.6399999856948853,2.366009228053765,5.808885863179469,-7.395990050854232,,,643999.9938011168,4.018000154815125e-08,-0.193820035723351,-4.787567603147394,True
WFI35120,271.22717,-24.23539,y,n,1.0,,,18.983,17.325,16.335,16.878,K0,3.717,3.454,1.784,2.221,6.56,-8.683,0.449,,3630780.54770101,2.07491351745491e-09,0.2513948500401042,-6.271789502472963,True
SCB528,271.07928,-24.26248,?,n*,2.0,,18.267,16.404,15.65,15.249,15.606,F7.5,1.387,2.246,1.172,1.295,7.32,-8.202,0.027,,20892961.308540408,6.280583588133181e-09,0.0689276116820718,-5.270957063178454,True
WFI29988,271.2764,-24.27306,y,,1.0,,,20.04,18.3,17.362,17.625,K5,2.278,0.59,1.044,1.322,6.85,-9.134,0.433,,7079457.843841373,7.345138681571142e-10,0.0187004986662433,-6.3390968874444855,True
WFI20091,271.07958,-24.36987,y,n*,1.0,,,18.69,17.147,16.359,16.34,K5,1.444,0.854,1.05,1.59,6.56,-8.486,0.228,0.494,3630780.54770101,3.265878321723353e-09,0.021189299069938,-5.813149700939833,True
05332136-0521347,83.33903503417969,-5.359641075134277,,,,,,,,,,,2.976999998092652,1.8030177913403385,0.6570000052452087,2.639621387161264,5.69460520311716,-7.993962047109528,,,495000.00476837176,1.013999995080894e-08,-0.1824346269729967,-5.445462487045303,True
GES J18040429-2425040,271.01792,-24.41776,y,n,1.0,,,18.975,17.531,16.755,16.029,K7.75,0.183,0.278,0.827,1.077,7.01,-8.443,0.031,0.674,10232929.922807535,3.605786430216427e-09,-0.0824944904474533,-5.467305009230627,True
05365983-0120245,84.24929809570312,-1.340147018432617,,,,,,,,,,,1.3300000429153442,0.2233572105116833,0.2689999938011169,1.4017627911871196,6.13703747110277,-8.480040829914183,,,1371000.0514984136,3.310999918682005e-09,-0.5702477300055503,-5.3088810282077326,True
05341138-0451229,83.54745483398438,-4.856381893157959,,,,,,,,,,,0.781000018119812,0.3118889710797116,0.4199999868869781,1.434239135651523,6.276001992594521,-7.916139194999492,,,1888000.0114440904,1.2130000115462272e-08,-0.3767507231614165,-4.90776735703167,True
2MASS J18032211-2425350,270.84216,-24.42637,y,,1.0,,,19.967,18.245,17.235,17.547,K2.75,3.013,0.955,1.216,1.437,6.85,-8.483,0.597,0.956,7079457.843841373,3.288516308759826e-09,0.0849335749367161,-5.763373998953327,True
2MASS J18025113-2418077,270.71307,-24.30218,y,y,2.0,,19.782,18.624,17.079,16.246,16.411,K6.5,0.846,0.629,0.891,1.499,6.55,-8.887,0.35,0.472,3548133.892335753,1.2971792709839544e-09,-0.0501222959631252,-6.137211784238376,True
WFI21076,271.12679,-24.36014,y,n*,1.0,,,18.542,16.813,15.88,16.314,K7.5,1.693,1.867,0.608,2.751,5.62,-8.389,0.317,0.584,416869.3834703355,4.0831938633269275e-09,-0.216096420727265,-5.8329137039046035,True
EPIC224345928,270.77896,-24.41081,y,y*,2.0,N,14.117,12.917,12.8,12.756,12.831,A5,0.0,11.762,1.842,1.72,6.96,-7.439,0.03,,9120108.393559096,3.6391503612720714e-08,0.2652896258608301,-4.879134458596123,True
SCB580,271.09428,-24.34229,y,n,2.0,,17.555,15.269,13.99,13.438,13.727,K2.25,1.379,11.877,1.85,4.821,5.52,-8.024,0.299,0.154,331131.1214825908,9.462371613657951e-09,0.2671717284030138,-6.058283235482075,True
WFI15668,271.2334,-24.41318,y,,2.0,,,19.883,18.188,16.944,17.569,M2.5,0.729,0.56,0.294,2.13,5.73,-9.332,0.599,,537031.7963702533,4.6558609352295804e-10,-0.5316526695878427,-6.372045723022438,True
05371885-0020416,84.32854461669922,-0.3449060022830963,,,,,,,,,,,0.6430000066757202,0.9462371609112616,1.0829999446868896,1.6359685411268188,6.540454608182483,-8.677160728063871,,,3470999.9561309787,2.1029999963673167e-09,0.0346284344441761,-6.027620118861723,True
05365983-0120245,84.24929809570312,-1.340147018432617,,,,,,,,,,,1.3300000429153442,0.2233572105116833,0.2689999938011169,1.4017627911871196,6.13703747110277,-8.480040829914183,,,1371000.0514984136,3.310999918682005e-09,-0.5702477300055503,-5.3088810282077326,True
EPIC224467724,271.091,-24.19378,y,y,2.0,QPS,16.287,14.904,14.082,13.701,13.865,G5,0.29,3.709,1.635,2.061,6.79,-8.133,0.056,,6165950.018614822,7.362070974947376e-09,0.2135177569963048,-5.584183243599659,True
05351784-0444524,83.82437133789062,-4.747907161712646,,,,,,,,,,,0.7009999752044678,0.7112135105297984,0.6340000033378601,1.7887879639941926,6.155639632023192,-8.716472629324166,,,1430999.9942779553,1.92100002571749e-09,-0.1979107398318095,-5.960844240358687,True
EPIC224375369,271.06583,-24.35767,y,?,2.0,,19.466,17.164,15.817,15.194,15.469,K1.5,1.77,2.874,1.666,2.237,6.42,-8.854,0.421,,2630267.9918953814,1.3995873225726204e-09,0.2216749970707687,-6.466567940822193,True
05392030-0118253,84.83458709716797,-1.307034969329834,,,,,,,,,,,1.2209999561309814,0.2786121122744104,0.2870000004768371,1.533753701868584,6.061075332265944,-8.978810710916731,,,1151000.0228881831,1.049999975855087e-09,-0.5421181025444477,-5.87085098822863,True
05351403-0552090,83.80848693847656,-5.869180202484131,,,,,,,,,,,0.6899999976158142,0.5701642686811527,0.8640000224113464,1.4575486932155195,6.583652121073175,-8.844967762268414,,,3834000.110626225,1.429000029418149e-09,-0.0634862462559169,-6.066155780223197,True
05361847-0620387,84.07699584960938,-6.344091892242432,,,,,,,,,,,0.2540000081062317,0.3221068690490374,0.5059999823570251,1.3685337051043336,6.415140363979412,-8.927382503837954,,,2601000.0705718985,1.1820000533901994e-09,-0.295849498302981,-5.953756576056227,True
2MASS J18044445-2410172,271.18523,-24.17147,?,y*,1.0,,20.226,18.638,16.949,16.009,16.333,K5.75,1.81,1.48,0.845,2.193,6.02,-8.277,0.213,0.778,1047128.5480508984,5.284452517751813e-09,-0.0731432910503076,-5.718939754149222,True
05350822-0537047,83.78424835205078,-5.617991924285889,,,,,,,,,,,2.674000024795532,0.8298507670588517,0.4370000064373016,2.205863644971468,5.783903565307936,-7.970210529250423,,,607999.9804496765,1.0709999997970955e-08,-0.3595185566321307,-5.183734324180745,True
EPIC224389596,271.04929,-24.33219,y,n,2.0,QPD,19.701,17.819,16.414,15.78,15.825,K7.5,0.365,0.9,0.692,1.91,6.1,-8.566,0.106,0.064,1258925.411794166,2.716439268839078e-09,-0.1598939055432422,-5.87645403642915,True
WFI20173,271.0875,-24.36916,y,n*,1.0,,,18.604,16.968,16.191,16.361,K8,0.831,0.814,0.649,1.873,6.1,-8.667,0.256,0.468,1258925.411794166,2.152781734724374e-09,-0.1877553031996307,-5.945788203339842,True
WFI17541,271.02192,-24.39411,y,n,1.0,P,,18.624,16.992,16.225,16.457,M2,0.0,0.777,0.32,2.418,5.53,-9.153,0.496,,338844.1561392028,7.030723198838325e-10,-0.494850021680094,-6.317097287844609,True
SCB893,271.07401,-24.28596,y,,1.0,,19.958,18.165,16.622,15.845,16.03,K7.75,0.883,1.175,0.629,2.216,5.88,-8.343,0.149,0.28,758577.5750291835,4.539416166502032e-09,-0.201349354554731,-5.6967838257138315,True
EPIC224329877,271.05801,-24.43988,y,y*,2.0,P,20.13,17.754,16.182,15.314,15.683,K7,0.759,1.405,0.688,2.315,5.86,-8.9,0.469,,724435.9600749906,1.2589254117941663e-09,-0.1624115617644887,-6.306260877028528,True
05353635-0531378,83.90147399902344,-5.527184963226318,,,,,,,,,,,0.4070000052452087,0.2328091170756021,0.1990000009536743,1.5508685359595564,5.881954985199804,-7.726535711995366,,,762000.0243186952,1.877000066485836e-08,-0.7011469215090095,-4.511471572866001,True
VPHAS J180248.8-241547.5,270.70348,-24.2632,?,,1.0,,,19.991,18.345,17.299,17.724,G7,3.693,1.249,1.128,1.24,7.24,-8.529,0.3,0.339,17378008.28749376,2.9580124665515463e-09,0.0523090996473234,-5.611958742675396,True
05395362-0233426,84.97344970703125,-2.561851978302002,,,,,,,,,,,0.7710000276565552,0.1909853338249918,0.3540000021457672,1.1997871686347756,6.427486128287773,-8.558619107070975,,,2676000.118255614,2.763000050975957e-09,-0.4509967353417408,-5.40358523712209,True
WFI13674,270.99385,-24.44146,y,,1.0,,,19.417,17.52,16.512,16.087,K5,2.812,1.861,0.927,2.347,5.98,-7.115,0.206,0.26,954992.5860214368,7.673614893618187e-08,-0.0329202658555029,-4.619099891190009,True
VPHAS J180419.9-242823.7,271.08278,-24.47326,y,y,1.0,,19.585,18.731,16.943,15.956,15.912,K8.5,1.638,1.775,0.526,2.852,5.55,-7.361,0.033,0.055,354813.3892335753,4.355118736855688e-08,-0.2790142558462609,-4.762182773286167,True
05342978-0451477,83.62410736083984,-4.863253116607666,,,,,,,,,,,2.6470000743865967,0.2421029065343498,0.7089999914169312,1.0811442357716787,6.9200711370429175,-9.082757152829265,,,8319000.244140632,8.264999795670715e-10,-0.1493537700744503,-6.068044699022694,True
EPIC224377629,271.06508,-24.35369,y,n,1.0,P,,17.867,16.285,15.564,15.858,M0.25,0.329,1.418,0.416,2.859,5.46,-8.982,0.513,,288403.1503126605,1.0423174293933055e-09,-0.3809066693732573,-6.304377695927578,True
05345201-0524187,83.71674346923828,-5.405220985412598,,,,,,,,,,,1.7280000448226929,0.2937649616481951,0.3379999995231628,1.498861563965303,6.143951118505248,-8.323489270031907,,,1393000.0066757216,4.748000215215595e-09,-0.471083300335031,-5.262192340412732,True
05333304-0511555,83.38770294189453,-5.198750972747803,,,,,,,,,,,1.0520000457763672,0.2636331408982031,0.335999995470047,1.424714798295856,6.198106984962564,-8.568636235623158,,,1577999.9494552612,2.700000001354398e-09,-0.4736607284653155,-5.48214549129278,True
VPHAS J180454.0-243046.4,271.22515,-24.51288,y,,1.0,,,18.358,16.586,15.584,16.151,K4.75,2.611,3.721,0.934,3.263,5.6,-8.277,0.295,,398107.1705534969,5.284452517751813e-09,-0.0296531237699066,-5.941037932590493,True
GES J18050602-2422456,271.27512,-24.37935,?,y,1.0,,19.674,17.898,16.452,15.747,16.015,K5,1.009,1.282,0.819,2.086,6.07,-8.71,0.519,0.754,1174897.5549395303,1.9498445997580416e-09,-0.0867160982395815,-6.115957707331191,True
EPIC224313065,271.171,-24.47042,?,n,1.0,N,15.5,14.39,13.908,13.725,13.772,G1.25,0.217,4.459,1.612,2.1,6.86,-8.097,0.161,0.166,7244359.600749906,7.998342550070293e-09,0.2073650374690718,-5.512412130573788,True
05341138-0451229,83.54745483398438,-4.856381893157959,,,,,,,,,,,0.781000018119812,0.3118889710797116,0.4199999868869781,1.434239135651523,6.276001992594521,-7.916139194999492,,,1888000.0114440904,1.2130000115462272e-08,-0.3767507231614165,-4.90776735703167,True
05362611-0608038,84.10881042480469,-6.13438892364502,,,,,,,,,,,2.4590001106262207,1.2161860031500955,0.4779999852180481,2.513705375762641,5.664641987210414,-7.744004258737754,,,462000.0123977664,1.803000060363049e-08,-0.3205721168182582,-5.050823137379281,True
GES J18034423-2426059,270.93429,-24.43495,y,n,1.0,,,19.073,17.609,16.754,16.463,M0.25,0.181,0.383,0.497,1.485,6.29,-8.421,0.153,0.104,1949844.5997580453,3.7931498497368245e-09,-0.3036436112666679,-5.489963118816377,True
EPIC224338514,271.06424,-24.42412,y,?,1.0,P,,18.623,17.05,16.172,16.505,K7.5,0.755,0.673,0.743,1.651,6.33,-8.996,0.249,0.249,2137962.0895022326,1.0092528860766832e-09,-0.1290111862394247,-6.246996647469141,True
EPIC224390140,271.06717,-24.33125,y,y,2.0,S,19.112,16.979,15.467,14.75,15.123,K7.5,0.594,2.55,0.59,3.215,5.46,-9.121,0.629,,288403.1503126605,7.568328950209735e-10,-0.2291479883578558,-6.6158588155811415,True
EPIC224361948,271.08042,-24.38183,y,y*,2.0,MP,18.826,16.834,15.343,14.592,14.829,K5,1.23,3.771,0.891,3.342,5.56,-7.676,0.126,0.464,363078.054770101,2.1086281499332885e-08,-0.0501222959631252,-5.333218436376173,True
05354486-0507170,83.93692016601562,-5.121395111083984,,,,,,,,,,,0.9629999995231628,3.2583670958813022,0.5709999799728394,3.671826990205483,5.227886704000988,-8.111876711666074,,,168999.99976158145,7.728999662504074e-09,-0.2433639069865258,-5.686004359199517,True
05351784-0444524,83.82437133789062,-4.747907161712646,,,,,,,,,,,0.7009999752044678,0.7112135105297984,0.6340000033378601,1.7887879639941926,6.155639632023192,-8.716472629324166,,,1430999.9942779553,1.92100002571749e-09,-0.1979107398318095,-5.960844240358687,True
EPIC224493585,270.599,-24.147,?,y,1.0,QPS,19.413,17.624,16.234,15.436,15.735,G9,2.222,2.582,1.548,1.87,6.78,-8.217,0.271,0.194,6025595.860743581,6.067363295885047e-09,0.1897709563468738,-5.645305028369567,True
05333304-0511555,83.38770294189453,-5.198750972747803,,,,,,,,,,,1.0520000457763672,0.2636331408982031,0.335999995470047,1.424714798295856,6.198106984962564,-8.568636235623158,,,1577999.9494552612,2.700000001354398e-09,-0.4736607284653155,-5.48214549129278,True
2MASS J18031901-2428067,270.82927,-24.46854,y,n,1.0,,,19.411,17.67,16.533,16.955,G6.25,4.215,3.589,1.666,2.073,6.76,-7.79,0.11,0.43,5754399.373371567,1.6218100973589297e-08,0.2216749970707687,-5.262787878471839,True
VPHAS J180404.3-242901.2,271.01773,-24.48366,?,n*,2.0,,,20.143,18.576,17.298,18.456,A3.75,6.572,14.221,1.965,1.789,6.88,-7.162,0.82,,7585775.7502918355,6.886522963442762e-08,0.2933625547114455,-4.666930133607934,True
WFI26577,270.99579,-24.30491,y,?,1.0,,,18.943,17.338,16.4,16.588,K9.25,0.873,0.737,0.535,1.928,5.98,-8.538,0.168,0.289,954992.5860214368,2.8973435877013204e-09,-0.2716462179787715,-5.77077623947479,True
05312062-0049197,82.83594512939453,-0.8221549987792969,,,,,,,,,,,-1.253999948501587,0.1648162420479321,0.1809999942779541,1.341072290942589,6.023252438041624,-8.288361478283788,,,1054999.9475479128,5.147999804222539e-09,-0.74232143886039,-4.968410595973406,True
05392927+0003390,84.87198638916016,0.0608520060777664,,,,,,,,,,,1.2619999647140503,0.6823387040682957,0.7829999923706055,1.630668248615843,6.3762118541144055,-8.99524886570543,,,2378000.020980834,1.010999950423753e-09,-0.1062382421737347,-6.253129554147424,True
EPIC224345928,270.77896,-24.41081,y,y*,2.0,N,14.117,12.917,12.8,12.756,12.831,A5,0.0,11.762,1.842,1.72,6.96,-7.439,0.03,,9120108.393559096,3.6391503612720714e-08,0.2652896258608301,-4.879134458596123,True
2MASS J18034124-2414503,270.92188,-24.24727,y,n,1.0,,,18.763,17.218,16.371,16.707,K3.25,2.092,1.198,1.254,1.677,6.6,-8.802,0.408,,3981071.7055349695,1.5776112696993502e-09,0.0982975364946976,-6.200342248645526,True
SCB353,271.01745,-24.4756,?,n,2.0,,15.162,14.085,13.528,13.284,13.432,F6.75,0.541,7.811,1.636,2.355,6.91,-7.433,0.033,,8128305.161640995,3.6897759857015055e-08,0.2137832993353041,-4.835150905725836,True
SCB779,271.16927,-24.43051,?,,2.0,,18.965,17.002,15.936,15.377,15.741,G7,1.116,1.342,1.133,1.285,7.2,-8.757,0.064,,15848931.924611142,1.749846688624658e-09,0.0542299098633972,-5.8585865500956285,True
05354311-0424556,83.92963409423828,-4.415471076965332,,,,,,,,,,,0.1899999976158142,1.039920168041275,0.5609999895095825,2.199188200037405,5.848189106710446,-8.373967743613518,,,704999.983310699,4.227000083290024e-09,-0.2510371468649268,-5.684357002923505,True
05351539-0433262,83.81414031982422,-4.557290077209473,,,,,,,,,,,0.2560000121593475,0.5370317831033883,0.5730000138282776,1.6439358532736303,6.224274014047136,-8.75770709772272,,,1675999.9990463257,1.7469999891162026e-09,-0.2418453675517294,-5.923928049970591,True
SCB900,271.18405,-24.25694,y,y,1.0,,,18.112,16.337,15.33,15.775,K7.75,1.867,3.455,0.559,3.8,5.1,-7.671,0.216,0.197,125892.5411794166,2.133044913146575e-08,-0.2525881921135766,-5.287220303282615,True
05215426-0217257,80.47611236572266,-2.290472984313965,,,,,,,,,,,2.200000047683716,0.9078205313618252,0.9120000004768372,1.732338837448053,6.370883012545928,-8.494714338123492,,,2348999.9771118173,3.200999909580557e-09,-0.0400051614445139,-5.830062924926313,True
WFI19335,270.99628,-24.37714,y,,1.0,,,19.101,17.653,16.854,17.254,K9,0.173,0.295,0.683,1.201,6.74,-9.349,0.498,,5495408.738576248,4.477133041763624e-10,-0.1655792963184674,-6.389876901899925,True
WFI19339,271.09201,-24.37712,y,n*,1.0,,,19.494,17.811,16.866,17.091,K6.25,1.57,0.572,0.941,1.408,6.68,-8.77,0.376,0.476,4786300.923226381,1.698243652461746e-09,-0.0264103765727431,-5.9937162155685275,True
WFI15636,271.1487,-24.41365,y,,2.0,,,18.863,17.376,16.65,16.915,K7.75,0.591,0.458,0.783,1.384,6.6,-9.459,0.309,,3981071.7055349695,3.475361614432061e-10,-0.1062382379420565,-6.62487739623633,True
EPIC224433745,271.05583,-24.25381,y,n,1.0,QPS,,17.94,16.328,15.56,15.892,K7.75,0.996,1.665,0.593,2.638,5.66,-8.684,0.25,0.342,457088.1896148752,2.070141348791045e-09,-0.2269453066357374,-6.099138704366773,True
05322569-0157112,83.10706329345703,-1.953122019767761,,,,,,,,,,,0.828000009059906,0.3396252634544974,0.7419999837875366,1.238387406747432,6.745699214105831,-9.238748941558296,,,5567999.839782712,5.770999789156393e-10,-0.1295961042101689,-6.318179442294584,True
EPIC224326168,271.205,-24.44647,y,n,2.0,MP,19.313,17.232,15.69,14.953,15.158,K7.75,0.821,2.621,0.567,3.309,5.42,-7.804,0.148,0.233,263026.7991895382,1.5703628043335516e-08,-0.2464169411070934,-5.295676524363211,True
2MASS J18030976-2422325,270.79069,-24.37575,?,y,1.0,,,20.112,18.462,17.33,17.709,G2.25,4.493,2.209,1.274,1.505,7.13,-7.782,0.292,0.426,13489628.825916532,1.6519617982290148e-08,0.1051694279993316,-4.9702600373253425,True
2MASS J18045043-2425560,271.21015,-24.4323,?,,2.0,,,20.033,18.382,17.537,17.872,K5,1.835,0.376,0.945,1.056,7.16,-9.425,0.294,,14454397.70745928,3.7583740428844356e-10,-0.024568191490737,-6.453473389871096,True
SCB294,270.99325,-24.48691,y,n,2.0,,13.165,12.503,12.439,12.418,12.4,A3.5,0.308,22.863,1.966,2.243,6.8,-6.78,0.085,,6309573.44480193,1.6595869074375596e-07,0.2935835134961168,-4.318070690445358,True
EPIC224396823,271.07246,-24.31942,y,y,1.0,APD,19.707,18.162,16.56,15.807,15.689,K8.5,0.767,1.218,0.553,2.362,5.75,-7.803,0.016,0.141,562341.3251903491,1.5739828644662197e-08,-0.2572748686953017,-5.1466670776885,True
EPIC224326666,271.01233,-24.44561,y,n,1.0,QPS,,17.789,16.31,15.61,15.364,K7.75,0.632,1.275,0.619,2.308,5.82,-7.711,0.208,0.282,660693.4480075964,1.9453600816226612e-08,-0.208309350979882,-5.081540521200244,True
05353733-0623263,83.90555572509766,-6.390665054321289,,,,,,,,,,,0.7210000157356262,0.2630268092972728,0.4169999957084656,1.3278412516396387,6.373279891173302,-8.838033394191855,,,2361999.9885559096,1.451999964707793e-09,-0.3798639494957622,-5.786130544512759,True
05371885-0020416,84.32854461669922,-0.3449060022830963,,,,,,,,,,,0.6430000066757202,0.9462371609112616,1.0829999446868896,1.6359685411268188,6.540454608182483,-8.677160728063871,,,3470999.9561309787,2.1029999963673167e-09,0.0346284344441761,-6.027620118861723,True
EPIC224390140,271.06717,-24.33125,y,y,2.0,S,19.112,16.979,15.467,14.75,15.123,K7.5,0.594,2.55,0.59,3.215,5.46,-9.121,0.629,,288403.1503126605,7.568328950209735e-10,-0.2291479883578558,-6.6158588155811415,True
SCB58,270.86861,-24.2728,y,n,2.0,,17.383,15.899,15.132,14.804,14.96,G7.5,0.278,1.47,1.215,1.358,7.13,-8.404,0.035,,13489628.825916532,3.944573020752785e-09,0.084576277934331,-5.568854921014108,True
WFI19744,271.20075,-24.37287,y,n,1.0,,,19.982,18.111,16.833,17.487,G4.25,5.097,4.993,1.814,2.354,6.68,-7.928,0.27,0.5,4786300.923226381,1.1803206356517298e-08,0.2586372827240765,-5.47568673970054,True
05354986-0446323,83.95775604248047,-4.775649070739746,,,,,,,,,,,1.6150000095367432,0.3090295500373891,0.2989999949932098,1.5931898025894635,6.037027874431205,-8.56145765041053,,,1088999.98664856,2.745000005077711e-09,-0.5243288189478826,-5.483602652157781,True
05344048-0457396,83.66869354248047,-4.961006164550781,,,,,,,,,,,0.8119999766349792,0.1945359968418698,0.2980000078678131,1.2748175075891823,6.277609209932846,-8.56992495150074,,,1894999.9809265155,2.691999956283552e-09,-0.5257837244574771,-5.391509105700851,True
05342298-0441392,83.59577941894531,-4.694241046905518,,,,,,,,,,,1.347000002861023,0.6353309363859276,0.4670000076293945,1.9066152042805449,5.9609461837254605,-8.3896592809976,,,913999.97472763,4.077000070878959e-09,-0.3306831123388045,-5.5631705831997404,True
WFI25346,271.09817,-24.32103,y,y*,1.0,QPD,,,18.964,17.413,17.937,M4.75,0.0,0.288,0.159,1.841,5.19,-8.608,0.302,0.309,154881.66189124828,2.466039337234336e-09,-0.7986028756795485,-5.56664746281558,True
WFI14041,271.08089,-24.43534,y,,1.0,,,19.18,17.546,16.667,17.088,K5,1.887,0.858,1.048,1.594,6.55,-9.334,0.863,,3548133.892335753,4.634469197362884e-10,0.0203612826477078,-6.664319798321291,True
2MASS J18034495-2416085,270.93729,-24.26903,y,y,2.0,,19.365,17.789,16.408,15.797,15.753,K5,0.616,0.922,0.914,1.738,6.36,-9.168,0.766,,2290867.652767774,6.792036326171856e-10,-0.0390538042661685,-6.508904050998635,True
05360729-0542216,84.0303955078125,-5.706016063690186,,,,,,,,,,,0.4490000009536743,0.9418895953594166,0.7360000014305115,1.9090997423841904,6.135132654411027,-8.242755860265696,,,1365000.009536742,5.7179998513845434e-09,-0.1331221848183935,-5.569193598310987,True
05360808-0441205,84.03369140625,-4.689050197601318,,,,,,,,,,,0.5210000276565552,0.3990249124387328,0.4480000138282776,1.5720253341925228,6.185258749886661,-8.80382381585616,,,1531999.945640565,1.570999996758359e-09,-0.3487219725966226,-5.864614180764283,True
EPIC224332703,271.034,-24.43475,y,n,2.0,QPS,16.859,15.152,13.911,13.307,13.565,K2.75,0.87,8.673,1.495,4.33,5.53,-7.995,0.596,,338844.1561392028,1.0115794542598984e-08,0.1746411926604484,-5.920006604366411,True
05354355-0505414,83.93148040771484,-5.094851016998291,,,,,,,,,,,0.221000000834465,0.3741106001840286,0.4199999868869781,1.5610002607379607,6.172310965179583,-8.69962195714218,,,1486999.9885559075,1.996999898778994e-09,-0.3767507231614165,-5.73387934940151,True
EPIC224369041,270.955,-24.369,y,y,1.0,P,,17.549,16.448,15.765,15.982,F9.25,2.172,1.983,1.147,1.311,7.3,-8.455,0.214,0.446,19952623.149688788,3.5075187395256794e-09,0.0595634179012676,-5.5215365582576705,True
05353672-0510004,83.90301513671875,-5.166781902313232,,,,,,,,,,,1.5290000438690186,0.1306170878092994,0.2090000063180923,1.1501397053967648,6.245018874742863,-8.392652244457345,,,1758000.0162124631,4.048999802108714e-09,-0.6798537007601777,-5.052526847428766,True
05334822-0513262,83.45092010498047,-5.223948001861572,,,,,,,,,,,1.1929999589920044,0.1749846571427898,0.3630000054836273,1.1409044317615908,6.504062870741302,-8.584859634115595,,,3191999.912261961,2.601000081980945e-09,-0.4400933684032564,-5.410735906606564,True
EPIC224396425,271.00033,-24.31997,y,n,2.0,QPS,17.718,15.927,14.872,14.403,14.586,K2,0.27,2.011,1.499,1.936,6.56,-9.114,0.419,,3630780.54770101,7.691304402866083e-10,0.1758016328482795,-6.6168741357063166,True
WFI15636,271.1487,-24.41365,y,,2.0,,,18.863,17.376,16.65,16.915,K7.75,0.591,0.458,0.783,1.384,6.6,-9.459,0.309,,3981071.7055349695,3.475361614432061e-10,-0.1062382379420565,-6.62487739623633,True
EPIC224391538,271.052,-24.32861,y,n,2.0,P,18.574,16.544,15.272,14.678,14.927,K0.75,1.76,4.592,1.945,2.689,6.29,-8.322,0.346,,1949844.5997580453,4.7643098680541665e-09,0.2889196056617265,-6.064440025952603,True
WFI22913,271.23465,-24.34342,y,,1.0,,,19.489,17.8,16.831,17.055,K9.5,1.037,0.565,0.538,1.715,6.13,-8.73,0.205,0.29,1348962.8825916534,1.8620871366628653e-09,-0.2692177243336108,-5.903868666012303,True
05354986-0446323,83.95775604248047,-4.775649070739746,,,,,,,,,,,1.6150000095367432,0.3090295500373891,0.2989999949932098,1.5931898025894635,6.037027874431205,-8.56145765041053,,,1088999.98664856,2.745000005077711e-09,-0.5243288189478826,-5.483602652157781,True
